reading	display	level	grade	status	basis	common	frequency_rank	entry_id	evidence
じゅうたん	絨毯	N2	C	direct+conflict	exact-conflict-existing-direct-tiebreak	1	25145	1595370	"{""openjlpt-exact"":""N1"",""waller-exact"":""N2"",""existing-direct"":""N2"",""waller-entry-context"":""N2""}"
すく	すく	N2	C	direct+conflict	core-exact-large-conflict-kept	1	25073	1586265	"{""core-deck-exact"":""N2"",""openjlpt-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
たて	縦	N2	C	direct+conflict	core-exact-large-conflict-kept	1	3642	1335640	"{""core-deck-exact"":""N2"",""openjlpt-exact"":""N3"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
つける	漬ける	N2	C	direct+conflict	core-exact-large-conflict-kept	1	6637	1433680	"{""core-deck-exact"":""N2"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4""}"
つる	釣る	N2	C	direct+conflict	core-exact-large-conflict-kept	1	16464	1434120	"{""core-deck-exact"":""N2"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
どろぼう	泥棒	N2	C	direct+conflict	core-exact-large-conflict-kept	1	7286	1599340	"{""core-deck-exact"":""N2"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
ぶどう	ぶどう	N2	C	direct+conflict	core-exact-large-conflict-kept	1	21553	1499230	"{""core-deck-exact"":""N2"",""openjlpt-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
へそ	臍	N2	C	direct+conflict	exact-conflict-existing-direct-tiebreak	1	24966	1571170	"{""openjlpt-exact"":""N1"",""waller-exact"":""N2"",""existing-direct"":""N2"",""waller-entry-context"":""N2""}"
れいぼう	冷房	N2	C	direct+conflict	core-exact-large-conflict-kept	1	5805	1557290	"{""core-deck-exact"":""N2"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
アクセサリー	アクセサリー	N2	C	direct+conflict	core-exact-large-conflict-kept	1	22888	1015220	"{""core-deck-exact"":""N2"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
アフリカ	アフリカ	N2	C	direct+conflict	core-exact-large-conflict-kept	1	25551	1929050	"{""core-deck-exact"":""N2"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
スクリーン	スクリーン	N2	C	direct+conflict	core-exact-large-conflict-kept	1	27700	1068550	"{""core-deck-exact"":""N2"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
ソフト	ソフト	N2	C	direct+conflict	core-exact-large-conflict-kept	1	23181	1075500	"{""core-deck-exact"":""N2"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
あいかわらず	相変わらず	N3	C	direct+conflict	core-exact-large-conflict-kept	1	3201	1401310	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N2""}"
あかちゃん	赤ちゃん	N3	C	direct+conflict	core-exact-large-conflict-kept	1	2710	1383260	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N4""}"
あきらめ	諦め	N3	C	direct+conflict	core-exact-large-conflict-kept	0		1436720	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
あこがれ	憧れ	N3	C	direct+conflict	core-exact-large-conflict-kept	1	20181	1453800	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
あご	顎	N3	C	direct+conflict	core-exact-large-conflict-kept	1	17837	1207560	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
あたり	当たり	N3	C	direct+conflict	core-exact-large-conflict-kept	1	3266	1448780	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
あわせ	合わせ	N3	C	direct+conflict	core-exact-large-conflict-kept	0		1284470	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
あわてる	慌てる	N3	C	direct+conflict	core-exact-large-conflict-kept	1	7938	1278830	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N2""}"
いざ	いざ	N3	C	direct+conflict	core-exact-large-conflict-kept	0		1000750	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いじ	意地	N3	C	direct+conflict	core-exact-large-conflict-kept	1	4921	1156720	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いたずら	悪戯	N3	C	direct+conflict	exact-conflict-existing-direct-tiebreak	1	23574	1151580	"{""openjlpt-exact"":""N1"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
いたむ	痛む	N3	C	direct+conflict	core-exact-large-conflict-kept	1	20179	1432710	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いち	市	N3	C	direct+conflict	exact-conflict-existing-direct-tiebreak	1	24071	1308080	"{""openjlpt-exact"":""N1"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
いちぶぶん	一部分	N3	C	direct+conflict	core-exact-large-conflict-kept	1	11212	1166200	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いちよう	一様	N3	C	direct+conflict	core-exact-large-conflict-kept	1	5915	1167130	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いつか	何時か	N3	C	direct+conflict	exact-conflict-existing-direct-tiebreak	0		1188790	"{""openjlpt-exact"":""N1"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
いつも	何時も	N3	C	direct+conflict	exact-conflict-common-easier	1	23688	1188890	"{""openjlpt-exact"":""N1"",""waller-exact"":""N3"",""existing-direct"":""N5""}"
いるい	衣類	N3	C	direct+conflict	core-exact-large-conflict-kept	1	5853	1613280	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
うかる	受かる	N3	C	direct+conflict	core-exact-large-conflict-kept	1	20163	1329580	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
うけいれ	受け入れ	N3	C	direct+conflict	core-exact-large-conflict-kept	1	1191	1329660	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
うけいれる	受け入れる	N3	C	direct+conflict	core-exact-large-conflict-kept	1	3634	1329670	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
うけつける	受け付ける	N3	C	direct+conflict	core-exact-large-conflict-kept	1	16904	1329690	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
うけとり	受け取り	N3	C	direct+conflict	core-exact-large-conflict-kept	1	6543	1329770	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N2""}"
えき	液	N3	C	direct+conflict	core-exact-large-conflict-kept	1	8833	1174970	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
えり	襟	N3	C	direct+conflict	core-exact-large-conflict-kept	1	8222	1588750	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
おうぼ	応募	N3	C	direct+conflict	core-exact-large-conflict-kept	1	1016	1180030	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
おおぞら	大空	N3	C	direct+conflict	core-exact-large-conflict-kept	1	9048	1413510	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
おくれ	遅れ	N3	C	direct+conflict	core-exact-large-conflict-kept	1	1757	1422020	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
おこない	行い	N3	C	direct+conflict	core-exact-large-conflict-kept	1	7275	1589050	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
おさえる	押さえる	N3	C	direct+conflict	core-exact-large-conflict-kept	1	3877	1589080	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N2""}"
おしこむ	押し込む	N3	C	direct+conflict	core-exact-large-conflict-kept	1	11222	1180260	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
おどろき	驚き	N3	C	direct+conflict	core-exact-large-conflict-kept	1	4009	1238660	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
おめでとう	お目出度う	N3	C	direct+conflict	exact-conflict-existing-direct-tiebreak	1	23966	1270700	"{""openjlpt-exact"":""N1"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
おれ	俺	N3	C	direct+conflict	core-exact-large-conflict-kept	1	5814	1576870	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
かいご	介護	N3	C	direct+conflict	core-exact-large-conflict-kept	1	2012	1198060	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
かいしゅう	回収	N3	C	direct+conflict	core-exact-large-conflict-kept	1	1521	1199470	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
かえる	返る	N3	C	direct+conflict	core-exact-large-conflict-kept	1	19734	1512150	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N2""}"
かく	角	N3	C	direct+conflict	core-exact-large-conflict-kept	1	23754	1206100	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
かしょ	箇所	N3	C	direct+conflict	core-exact-large-conflict-kept	1	6287	1590250	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N2""}"
かだん	花壇	N3	C	direct+conflict	core-exact-large-conflict-kept	1	12254	1590460	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
かてい	家庭	N3	C	direct+conflict	core-exact-large-conflict-kept	1	31	1192280	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
かびん	花瓶	N3	C	direct+conflict	core-exact-large-conflict-kept	1	12644	1194870	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
かぶしき	株式	N3	C	direct+conflict	core-exact-large-conflict-kept	1	57	1208970	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
がくれき	学歴	N3	C	direct+conflict	core-exact-large-conflict-kept	1	3978	1207200	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
き	期	N3	C	direct+conflict	core-exact-large-conflict-kept	1	12780	1220540	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
ききとり	聞き取り	N3	C	direct+conflict	core-exact-large-conflict-kept	1	10543	1505790	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
きまつ	期末	N3	C	direct+conflict	core-exact-large-conflict-kept	1	9818	1220620	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
きょうか	教科	N3	C	direct+conflict	core-exact-large-conflict-kept	1	4986	1237010	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
きりかえる	切り替える	N3	C	direct+conflict	core-exact-large-conflict-kept	1	17891	1591780	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
ぐち	愚痴	N3	C	direct+conflict	core-exact-large-conflict-kept	1	11283	1245170	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
けい	系	N3	C	direct+conflict	core-exact-large-conflict-kept	1	7440	1251000	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
げんしょう	減少	N3	C	direct+conflict	core-exact-large-conflict-kept	1	1104	1263210	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
こぜに	小銭	N3	C	direct+conflict	core-exact-large-conflict-kept	1	13823	1348470	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
このあいだ	この間	N3	C	direct+conflict	core-exact-large-conflict-kept	1	22585	1004690	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N4""}"
さい	再	N3	C	direct+conflict	core-exact-large-conflict-kept	1	24019	1292290	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
さいせい	再生	N3	C	direct+conflict	core-exact-large-conflict-kept	1	1611	1292960	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
さく	咲く	N3	C	direct+conflict	core-exact-large-conflict-kept	1	24034	1297210	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
さく	策	N3	C	direct+conflict	core-exact-large-conflict-kept	1	6035	1298260	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
さっする	察する	N3	C	direct+conflict	core-exact-large-conflict-kept	1	14090	1298740	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
さんせい	賛成	N3	C	direct+conflict	core-exact-large-conflict-kept	1	649	1304200	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
しじ	指示	N3	C	direct+conflict	core-exact-large-conflict-kept	1	1630	1309800	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
しせつ	施設	N3	C	direct+conflict	core-exact-large-conflict-kept	1	192	1310410	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
したがって	従って	N3	C	direct+conflict	exact-conflict-existing-direct-tiebreak	1	6547	1335230	"{""openjlpt-exact"":""N1"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
しはつ	始発	N3	C	direct+conflict	core-exact-large-conflict-kept	1	8464	1307610	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
しば	芝	N3	C	direct+conflict	core-exact-large-conflict-kept	1	2137	1321610	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
しめきり	締め切り	N3	C	direct+conflict	core-exact-large-conflict-kept	1	2917	1594590	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N2""}"
しめる	締める	N3	C	direct+conflict	core-exact-large-conflict-kept	1	10478	1436570	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
しょうすう	少数	N3	C	direct+conflict	core-exact-large-conflict-kept	1	1215	1349070	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
しよう	仕様	N3	C	direct+conflict	core-exact-large-conflict-kept	1	5072	1305500	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
しりあい	知り合い	N3	C	direct+conflict	core-exact-large-conflict-kept	1	4370	1595070	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N2""}"
しんこう	進行	N3	C	direct+conflict	core-exact-large-conflict-kept	1	3169	1366060	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
しんにゅうせい	新入生	N3	C	direct+conflict	core-exact-large-conflict-kept	0		1362270	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
じこ	自己	N3	C	direct+conflict	core-exact-large-conflict-kept	1	665	1317580	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
じこくひょう	時刻表	N3	C	direct+conflict	core-exact-large-conflict-kept	1	13148	1316230	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
じさ	時差	N3	C	direct+conflict	core-exact-large-conflict-kept	1	6528	1316240	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
じどうしゃ	自動車	N3	C	direct+conflict	core-exact-large-conflict-kept	1	213	1318400	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
じゅく	塾	N3	C	direct+conflict	core-exact-large-conflict-kept	1	1204	1337780	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
じょうくう	上空	N3	C	direct+conflict	core-exact-large-conflict-kept	1	2681	1353020	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
じょうし	上司	N3	C	direct+conflict	core-exact-large-conflict-kept	1	2683	1353260	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
じょうぶ	丈夫	N3	C	direct+conflict	core-exact-large-conflict-kept	1	7264	1580480	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
じんたい	人体	N3	C	direct+conflict	core-exact-large-conflict-kept	1	4638	1368670	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
すすみ	進み	N3	C	direct+conflict	core-exact-large-conflict-kept	1	10421	1365960	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
すっぱい	酸っぱい	N3	C	direct+conflict	core-exact-large-conflict-kept	1	21531	1304280	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N2""}"
すてき	素敵	N3	C	direct+conflict	core-exact-large-conflict-kept	1	7098	1397350	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N3""}"
せいかい	正解	N3	C	direct+conflict	core-exact-large-conflict-kept	1	7570	1376740	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
せいじょう	正常	N3	C	direct+conflict	core-exact-large-conflict-kept	1	738	1377390	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
せいふく	制服	N3	C	direct+conflict	core-exact-large-conflict-kept	1	3681	1374940	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
そだち	育ち	N3	C	direct+conflict	core-exact-large-conflict-kept	1	5908	1160520	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
ぞい	沿い	N3	C	direct+conflict	core-exact-large-conflict-kept	1	3416	1610080	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
たいがく	退学	N3	C	direct+conflict	core-exact-large-conflict-kept	1	7598	1411340	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
たいりょく	体力	N3	C	direct+conflict	core-exact-large-conflict-kept	1	2238	1409760	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
たか	高	N3	C	direct+conflict	core-exact-large-conflict-kept	1	5862	1633260	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
たすけ	助け	N3	C	direct+conflict	core-exact-large-conflict-kept	1	5596	1344390	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
ただ	只	N3	C	direct+conflict	exact-conflict-existing-direct-tiebreak	1	7703	1538900	"{""openjlpt-exact"":""N2"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
たった	たった	N3	C	direct+conflict	core-exact-large-conflict-kept	1	22677	1007230	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
たとえ	例え	N3	C	direct+conflict	exact-conflict-existing-direct-tiebreak	1	13211	1597120	"{""openjlpt-exact"":""N1"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
たんき	短気	N3	C	direct+conflict	core-exact-large-conflict-kept	1	22000	1418670	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
だぶだぶ	だぶだぶ	N3	C	direct+conflict	core-exact-large-conflict-kept	1	22686	1007430	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
つき	付き	N3	C	direct+conflict	core-exact-large-conflict-kept	1	6282	1583630	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
つきあう	付き合う	N3	C	direct+conflict	core-exact-large-conflict-kept	1	21101	1597790	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N2""}"
つくり	作り	N3	C	direct+conflict	core-exact-large-conflict-kept	1	2615	1297250	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
