reading	display	level	grade	status	basis	common	frequency_rank	entry_id	evidence
リモートワーク	リモートワーク	N3	D	estimated	runtime-estimate:legacy-weak-prior-no-direct-evidence	0		2843257	"{""runtimeSources"":[""advanced_words_curated""],""legacyLevel"":""N3"",""exactEvidence"":{},""tomoshiEntryIds"":[""2843257""],""tomoshiAmbiguous"":false,""tomoshiLevelConflict"":[],""tomoshiLevelSources"":[]}"
リュックサック	リュックサック	N3	B	direct	core-exact	1	29696	1143160	"{""core-deck-exact"":""N3"",""existing-direct"":""N3""}"
リングサイド	リングサイド	N3	D	estimated	model+frequency+world-distribution	1	29704	1143450	{}
リンパ	淋巴	N3	D	estimated	model+frequency+world-distribution	1	29708	1143520	{}
リーグせん	リーグ戦	N3	D	estimated	model+frequency+world-distribution	1	25448	1613210	{}
リーズナブル	リーズナブル	N3	D	estimated	model+frequency+world-distribution	1	29617	1140550	{}
リーダー	リーダー	N3	B	direct	core-exact	1	29618	1140590	"{""core-deck-exact"":""N3"",""existing-direct"":""N3""}"
リーチ	立直	N3	D	estimated	model+frequency+world-distribution	1	26457	2192360	{}
リーフレット	リーフレット	N3	D	estimated	model+frequency+world-distribution	1	29624	1140780	{}
ルサンチマン	ルサンチマン	N3	D	estimated	model+frequency+world-distribution	1	29723	1144000	{}
ルーム	ルーム	N3	B	direct	core-exact	1	23535	1143830	"{""core-deck-exact"":""N3"",""existing-direct"":""N3""}"
レコード	レコード	N3	A	direct	independent-teacher-anchor	1	23540	1144940	"{""teacher-anchor"":""N3"",""core-deck-exact"":""N1"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
レシピ	レシピ	N3	B	direct	core-exact	0		2003960	"{""core-deck-exact"":""N3"",""existing-direct"":""N3""}"
レシート	レシート	N3	B	direct	core-exact	1	23541	1145060	"{""core-deck-exact"":""N3"",""existing-direct"":""N3""}"
レジスタンス	レジスタンス	N3	D	estimated	model+frequency+world-distribution	1	29760	1145190	{}
レセプション	レセプション	N3	D	estimated	model+frequency+world-distribution	1	29767	1145390	{}
レタス	レタス	N3	B	direct	core-exact	1	29769	1145450	"{""core-deck-exact"":""N3"",""existing-direct"":""N3""}"
レッスン	レッスン	N3	A	direct	manual-secondary-exact	1	29772	1145510	"{""manual-secondary-exact"":""N3"",""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
レパートリー	レパートリー	N3	D	estimated	model+frequency+world-distribution	1	29781	1145740	{}
レモン	レモン	N3	B	direct	core-exact	1	23546	1146020	"{""core-deck-exact"":""N3"",""existing-direct"":""N3""}"
レモン	檸檬	N3	D	estimated	model+frequency+world-distribution	1	23546	1146020	{}
レンジ	レンジ	N3	A	direct	manual-secondary-exact	1	29789	1146110	"{""manual-secondary-exact"":""N3"",""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
レンズ	レンズ	N3	A	direct	manual-secondary-exact	1	23547	1146140	"{""manual-secondary-exact"":""N3"",""core-deck-exact"":""N3"",""openjlpt-exact"":""N2"",""waller-exact"":""N2"",""existing-direct"":""N2"",""waller-entry-context"":""N2""}"
ロイヤリティ	ロイヤリティ	N3	D	estimated	model+frequency+world-distribution	1	23554	1147060	{}
ロケット	ロケット	N3	A	direct	core+waller-lineage-corroborated	1	23555	1147220	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
ロケーション	ロケーション	N3	D	estimated	model+frequency+world-distribution	1	29817	1147190	{}
ロサンゼルス	ロサンゼルス	N3	D	estimated	model+frequency+world-distribution	1	29821	1147310	{}
ロッカー	ロッカー	N3	A	direct	manual-secondary-exact	1	23556	1147560	"{""manual-secondary-exact"":""N3"",""core-deck-exact"":""N3"",""openjlpt-exact"":""N2"",""waller-exact"":""N2"",""existing-direct"":""N2"",""waller-entry-context"":""N2""}"
ロック	ロック	N3	B	direct	core-exact	1	23557	1147600	"{""core-deck-exact"":""N3"",""existing-direct"":""N3""}"
ロックウール	ロックウール	N3	D	estimated	model+frequency+world-distribution	1	29826	1147630	{}
ロビー	ロビー	N3	A	direct	manual-secondary-exact	1	23558	1147800	"{""manual-secondary-exact"":""N3"",""core-deck-exact"":""N3"",""openjlpt-exact"":""N2"",""waller-exact"":""N2"",""existing-direct"":""N2"",""waller-entry-context"":""N2""}"
ロマン	浪曼	N3	D	estimated	model+frequency+world-distribution	1	29835	1147940	{}
ロングセラー	ロングセラー	N3	D	estimated	model+frequency+world-distribution	1	29839	1148160	{}
ロングホール	ロングホール	N3	D	estimated	model+frequency+world-distribution	1	29840	1148190	{}
ロンドン	倫敦	N3	D	estimated	model+frequency+world-distribution	1	29842	1148230	{}
ロードショー	ロードショー	N3	D	estimated	model+frequency+world-distribution	1	29805	1146610	{}
ロードレース	ロードレース	N3	D	estimated	model+frequency+world-distribution	1	29806	1146680	{}
ロープ	ロープ	N3	A	direct	manual-secondary-exact	1	23550	1146750	"{""manual-secondary-exact"":""N3"",""core-deck-exact"":""N3"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
ロープウェイ	ロープウェイ	N3	D	estimated	model+frequency+world-distribution	1	23551	1146760	{}
ローマ	羅馬	N3	D	estimated	model+frequency+world-distribution	1	25712	2078870	{}
ワイドショー	ワイドショー	N3	D	estimated	model+frequency+world-distribution	1	29856	1148670	{}
ワイン	ワイン	N3	A	direct	core+waller-lineage-corroborated	1	23563	1148850	"{""core-deck-exact"":""N3"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
ワンちゃん	ワンちゃん	N3	D	estimated	model+frequency+world-distribution	1	26178	2794860	{}
ワンコ	わん子	N3	D	estimated	model+frequency+world-distribution	1	26106	2560520	{}
ワンピース	ワンピース	N3	A	direct	manual-secondary-exact	1	23565	1149240	"{""manual-secondary-exact"":""N3"",""core-deck-exact"":""N3"",""openjlpt-exact"":""N2"",""waller-exact"":""N2"",""existing-direct"":""N2"",""waller-entry-context"":""N2""}"
ヴァンパイア	ヴァンパイア	N3	D	estimated	model+frequency+world-distribution	1	29903	1649340	{}
ヴィンテージ	ヴィンテージ	N3	D	estimated	model+frequency+world-distribution	1	26357	1106140	{}
ああああ	嗚呼嗚呼	N2	D	estimated	model+frequency+world-distribution	1	26105	2538870	{}
あいうち	相打ち	N2	D	estimated	model+frequency+world-distribution	1	19917	1400880	{}
あいえんか	愛煙家	N2	D	estimated	model+frequency+world-distribution	1	13228	1150550	{}
あいきどう	合気道	N2	D	estimated	model+frequency+world-distribution	1	18159	1586050	{}
あいくるしい	愛くるしい	N2	D	estimated	model+frequency+world-distribution	1	20137	1981940	{}
あいことば	合言葉	N2	D	estimated	model+frequency+world-distribution	1	7729	1586060	{}
あいしゃ	愛車	N2	D	estimated	model+frequency+world-distribution	1	13229	1150780	{}
あいしゅう	哀愁	N2	D	estimated	model+frequency+world-distribution	1	12639	1150260	{}
あいしょう	相性	N2	B	direct	core-exact	1	7270	1586070	"{""core-deck-exact"":""N2"",""existing-direct"":""N2""}"
あいつ	あいつ	N2	B	direct	core-exact	1	24657	1483160	"{""core-deck-exact"":""N2"",""existing-direct"":""N2""}"
あいついで	相次いで	N2	B	direct	core-exact	0		1400970	"{""core-deck-exact"":""N2"",""existing-direct"":""N2""}"
あいつぐ	相次ぐ	N2	B	direct	core-exact	1	3704	1400980	"{""core-deck-exact"":""N2"",""existing-direct"":""N2""}"
あいつら	彼奴ら	N2	D	estimated	model+frequency+world-distribution	1	25591	1985390	{}
あいてかた	相手方	N2	D	estimated	model+frequency+world-distribution	1	8064	1401030	{}
あいなかばする	相半ばする	N2	D	estimated	model+frequency+world-distribution	1	19660	1847980	{}
あいのて	合いの手	N2	D	estimated	model+frequency+world-distribution	1	20760	1284450	{}
あいべや	相部屋	N2	D	estimated	model+frequency+world-distribution	1	20077	1749140	{}
あいぼう	相棒	N2	D	estimated	model+frequency+world-distribution	1	13385	1401350	{}
あいま	合間	N2	A	direct	manual-secondary-exact	1	4545	1284670	"{""manual-secondary-exact"":""N2"",""core-deck-exact"":""N2"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
あいまい	曖昧	N2	A	direct	manual-secondary-exact	1	16479	1567920	"{""manual-secondary-exact"":""N2"",""core-deck-exact"":""N2"",""openjlpt-exact"":""N1"",""waller-exact"":""N2"",""existing-direct"":""N2"",""waller-entry-context"":""N2""}"
あいらしい	愛らしい	N2	D	estimated	model+frequency+world-distribution	1	17908	1150510	{}
あう	遭う	N2	A	direct	core+waller-lineage-corroborated	1	12169	1198180	"{""core-deck-exact"":""N2"",""openjlpt-exact"":""N2"",""waller-exact"":""N2"",""existing-direct"":""N5""}"
あえて	あえて	N2	B	direct+conflict	core-exact	1	23783	1212850	"{""core-deck-exact"":""N2"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
あえもの	和え物	N2	D	estimated	model+frequency+world-distribution	1	21964	1955310	{}
あえん	亜鉛	N2	D	estimated	model+frequency+world-distribution	1	10723	1149590	{}
あおいきといき	青息吐息	N2	D	estimated	model+frequency+world-distribution	1	17298	1750240	{}
あおいろ	青色	N2	D	estimated	model+frequency+world-distribution	1	11739	1381590	{}
あおいろしんこく	青色申告	N2	D	estimated	model+frequency+world-distribution	1	19157	1750090	{}
あおぐ	扇ぐ	N2	B	direct	waller-lineage-exact	1	25268	1609000	"{""openjlpt-exact"":""N2"",""waller-exact"":""N2"",""existing-direct"":""N2"",""waller-entry-context"":""N2""}"
あおざめる	青ざめる	N2	D	estimated	model+frequency+world-distribution	1	12678	1381420	{}
あおしんごう	青信号	N2	D	estimated	model+frequency+world-distribution	1	16651	1381600	{}
あおじゃしん	青写真	N2	D	estimated	model+frequency+world-distribution	1	7808	1750060	{}
あおじろい	青白い	N2	B	direct	waller-lineage-exact	1	18786	1381760	"{""openjlpt-exact"":""N2"",""waller-exact"":""N2"",""existing-direct"":""N2"",""waller-entry-context"":""N2""}"
あおたがい	青田買い	N2	D	estimated	model+frequency+world-distribution	1	10903	1381690	{}
あおむけ	仰[あお]向け	N2	B	direct	core-exact	1	15962	1238910	"{""core-deck-exact"":""N2"",""existing-direct"":""N2"",""core-deck-normalized"":""N2""}"
あおむけ	仰向け	N2	D	estimated	model+frequency+world-distribution	1	15962	1238910	{}
あかいろ	赤色	N2	D	estimated	model+frequency+world-distribution	1	11538	1580940	{}
あかげ	赤毛	N2	D	estimated	model+frequency+world-distribution	1	14298	1383630	{}
あかしんごう	赤信号	N2	D	estimated	model+frequency+world-distribution	1	8739	1634690	{}
あかちゃける	赤茶ける	N2	D	estimated	model+frequency+world-distribution	1	15384	1660060	{}
あかつち	赤土	N2	D	estimated	model+frequency+world-distribution	1	14909	1633560	{}
あきかぜ	秋風	N2	D	estimated	model+frequency+world-distribution	1	13629	1332720	{}
あきさめぜんせん	秋雨前線	N2	D	estimated	model+frequency+world-distribution	1	16817	1734060	{}
あきす	空き巣	N2	D	estimated	model+frequency+world-distribution	1	16275	1586220	{}
あきばれ	秋晴れ	N2	D	estimated	model+frequency+world-distribution	1	16741	1586230	{}
あきびん	空き瓶	N2	D	estimated	model+frequency+world-distribution	1	13951	1586240	{}
あきまつり	秋祭り	N2	D	estimated	model+frequency+world-distribution	1	21896	1734090	{}
あきれる	呆れる	N2	A	direct	manual-secondary-exact	1	24753	1515580	"{""manual-secondary-exact"":""N2"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N2""}"
あくい	悪意	N2	B	direct	core-exact	1	12640	1151390	"{""core-deck-exact"":""N2"",""existing-direct"":""N2""}"
あくえいきょう	悪影響	N2	B	direct	core-exact	1	23571	1151440	"{""core-deck-exact"":""N2"",""existing-direct"":""N2""}"
あくじょ	悪女	N2	D	estimated	model+frequency+world-distribution	1	13594	1151940	{}
あくじょうけん	悪条件	N2	D	estimated	model+frequency+world-distribution	1	12273	1151980	{}
あくたま	悪玉	N2	D	estimated	model+frequency+world-distribution	1	12272	1151690	{}
あくてんこう	悪天候	N2	B	direct	core-exact	1	8330	1152280	"{""core-deck-exact"":""N2"",""existing-direct"":""N2""}"
あくとく	悪徳	N2	D	estimated	model+frequency+world-distribution	1	10724	1152350	{}
あくひょう	悪評	N2	D	estimated	model+frequency+world-distribution	1	14157	1152420	{}
あくび	欠伸	N2	B	direct	waller-lineage-exact	1	23907	1254010	"{""waller-exact"":""N2"",""existing-direct"":""N2"",""waller-entry-context"":""N2""}"
あくまで	あくまで	N2	B	direct	core-exact	1	26398	1518320	"{""core-deck-exact"":""N2"",""existing-direct"":""N2"",""waller-entry-context"":""N2""}"
あくまで	飽く迄	N2	B	direct	existing-direct-exact-row	1	26398	1518320	"{""existing-direct"":""N2"",""waller-entry-context"":""N2""}"
あくまでも	飽く迄も	N2	D	estimated	model+frequency+world-distribution	1	25509	1747960	{}
あくめいたかい	悪名高い	N2	D	estimated	model+frequency+world-distribution	1	14875	1575810	{}
あけがた	明け方	N2	B	direct	waller-lineage-exact	1	11505	1532300	"{""openjlpt-exact"":""N2"",""waller-exact"":""N2"",""existing-direct"":""N2"",""waller-entry-context"":""N2""}"
あけくれ	明け暮れ	N2	D	estimated	model+frequency+world-distribution	1	11153	1674680	{}
あけましておめでとうございます	明けましておめでとうございます	N2	D	estimated	model+frequency+world-distribution	1	24802	1532270	{}
あけわたす	明け渡す	N2	D	estimated	model+frequency+world-distribution	1	14383	1532290	{}
あげおろし	上げ下ろし	N2	D	estimated	model+frequency+world-distribution	1	21720	1352340	{}
あげさげ	上げ下げ	N2	D	estimated	model+frequency+world-distribution	1	16630	1352330	{}
あげしお	上げ潮	N2	D	estimated	model+frequency+world-distribution	1	18941	1352380	{}
あげる	挙げる	N2	A	direct	core+waller-lineage-corroborated	0		2864818	"{""core-deck-exact"":""N2"",""openjlpt-exact"":""N2"",""waller-exact"":""N2"",""existing-direct"":""N2"",""waller-entry-context"":""N2""}"
あげる	揚げる	N2	A	direct	core+waller-lineage-corroborated	0		2864817	"{""core-deck-exact"":""N2"",""openjlpt-exact"":""N2"",""waller-exact"":""N2"",""existing-direct"":""N2"",""waller-entry-context"":""N2""}"
あこがれのまと	憧れの的	N2	D	estimated	model+frequency+world-distribution	1	26014	2228920	{}
あさいちばん	朝一番	N2	D	estimated	model+frequency+world-distribution	1	25847	2135190	{}
あさがえり	朝帰り	N2	D	estimated	model+frequency+world-distribution	1	22316	1696080	{}
あさがお	朝顔	N2	D	estimated	model+frequency+world-distribution	1	12220	1428330	{}
あさがけ	朝駆け	N2	D	estimated	model+frequency+world-distribution	1	20516	1696160	{}
あさがた	朝方	N2	D	estimated	model+frequency+world-distribution	1	10942	1428530	{}
あさぐろい	浅黒い	N2	D	estimated	model+frequency+world-distribution	1	21738	1390840	{}
あさせ	浅瀬	N2	D	estimated	model+frequency+world-distribution	1	14774	1390850	{}
あざやか	鮮やか	N2	A	direct	manual-secondary-exact	1	3189	1392500	"{""manual-secondary-exact"":""N2"",""core-deck-exact"":""N2"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
あしかけ	足掛け	N2	D	estimated	model+frequency+world-distribution	1	19610	1708970	{}
あしからず	悪しからず	N2	D	estimated	model+frequency+world-distribution	1	23570	1151300	{}
あしがかり	足掛かり	N2	D	estimated	model+frequency+world-distribution	1	9190	1586370	{}
あしこし	足腰	N2	B	direct	core-exact	1	8071	1404810	"{""core-deck-exact"":""N2"",""existing-direct"":""N2""}"
あしぶみ	足踏み	N2	D	estimated	model+frequency+world-distribution	1	8072	1404930	{}
あしもと	足下	N2	B	direct	core-exact	1	3873	1586390	"{""core-deck-exact"":""N2"",""existing-direct"":""N2""}"
あじけない	味気ない	N2	D	estimated	model+frequency+world-distribution	1	16955	1584580	{}
あじさい	紫陽花	N2	D	estimated	model+frequency+world-distribution	1	24089	1311730	{}
あじつけ	味付け	N2	B	direct	core-exact	1	9137	1526980	"{""core-deck-exact"":""N2"",""existing-direct"":""N2""}"
あじのもと	味の素	N2	D	estimated	model+frequency+world-distribution	1	11034	1526990	{}
あじわい	味わい	N2	A	direct	manual-secondary-exact	1	5771	1527000	"{""manual-secondary-exact"":""N2"",""core-deck-exact"":""N2"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
あじわう	味わう	N2	A	direct	core+waller-lineage-corroborated	1	12716	1527010	"{""core-deck-exact"":""N2"",""openjlpt-exact"":""N2"",""waller-exact"":""N2"",""existing-direct"":""N2"",""waller-entry-context"":""N2""}"
あずかりしょう	預かり証	N2	D	estimated	model+frequency+world-distribution	1	9734	1712210	{}
あずかりじょ	預かり所	N2	D	estimated	model+frequency+world-distribution	1	25064	1584970	{}
あずき	小豆	N2	D	estimated	model+frequency+world-distribution	1	11368	1348560	{}
あずけいれる	預け入れる	N2	D	estimated	model+frequency+world-distribution	1	6260	1545010	{}
あせり	焦り	N2	B	direct	core-exact	1	6562	1350770	"{""core-deck-exact"":""N2"",""existing-direct"":""N2""}"
